transaction_id,transaction_amount_usd,transaction_hour,day_of_week,device_type,merchant_category,channel,country,customer_tenure_months,prev_transactions_7d,previous_fraud_count,location_risk_score,is_international,distance_from_home_km,fraud
326,440.19,20,6,ios,electronics,card_present,CO,100,10,0,0.693,1,23.89,0
327,69.75,1,3,web,fashion,card_present,EC,112,16,0,0.519,0,21.5,0
328,232.53,8,2,web,fuel,card_present,EC,79,10,0,0.593,0,11.33,0
329,96.06,0,6,ios,grocery,ecommerce,CO,76,12,0,0.0,0,30.94,0
330,162.06,17,4,ios,pharmacy,card_present,EC,42,9,0,0.448,1,6.24,0
331,821.86,20,5,pos_terminal,restaurant,ecommerce,EC,43,13,0,0.395,0,10.41,0
332,408.55,3,1,android,travel,card_present,CO,110,10,0,0.125,0,32.01,0
333,140.25,7,4,web,grocery,card_present,PE,103,15,0,0.162,0,20.83,0
334,109.03,20,3,ios,grocery,card_present,EC,60,14,0,0.311,0,4.54,0
335,251.84,0,0,android,pharmacy,atm,EC,37,11,0,0.108,0,36.82,0
336,92.7,22,1,ios,electronics,ecommerce,EC,22,8,0,0.206,0,12.49,0
337,143.41,21,6,android,fashion,card_present,EC,1,11,0,0.267,0,8.24,0
338,314.88,3,3,ios,travel,ecommerce,ES,58,19,0,0.453,0,11.04,0
339,618.21,3,5,android,grocery,card_present,EC,67,16,0,0.223,0,42.58,0
340,399.25,16,1,web,fuel,wallet,EC,81,11,0,0.269,0,11.4,0
341,39.23,0,1,ios,restaurant,card_present,EC,97,10,0,0.534,0,13.14,0
342,312.96,12,6,android,gaming,card_present,EC,44,12,0,0.032,0,11.58,0
343,259.88,1,2,web,grocery,card_present,EC,20,10,0,0.391,0,28.4,0
344,341.62,12,6,pos_terminal,grocery,wallet,EC,102,5,0,0.42,0,24.57,0
345,893.86,8,5,android,electronics,wallet,EC,92,14,0,0.425,1,8.53,0
346,47.09,16,2,ios,electronics,card_present,EC,64,16,0,0.26,0,19.56,0
347,152.89,21,6,web,services,ecommerce,EC,4,12,0,0.158,0,31.66,0
348,393.59,11,5,android,restaurant,ecommerce,CO,56,10,0,0.624,0,26.47,0
349,69.22,15,0,pos_terminal,electronics,card_present,EC,74,23,0,0.196,0,44.73,0
350,798.99,14,0,pos_terminal,electronics,card_present,EC,103,10,0,0.149,0,13.63,0
351,329.4,23,0,ios,travel,card_present,EC,61,6,0,0.354,0,1.13,1
352,482.92,5,5,ios,electronics,ecommerce,US,56,12,0,0.217,0,38.53,0
353,155.37,5,1,pos_terminal,grocery,wallet,ES,45,10,0,0.539,0,13.52,0
354,470.41,9,1,android,restaurant,card_present,EC,50,9,0,0.302,0,18.34,0
355,576.72,17,3,android,restaurant,card_present,EC,1,12,0,0.562,0,43.98,0
356,295.56,20,0,android,grocery,ecommerce,ES,12,18,0,0.431,0,59.28,0
357,295.92,6,2,web,travel,card_present,EC,91,11,0,0.28,0,21.79,0
358,304.56,2,4,web,restaurant,card_present,EC,43,15,0,0.551,0,19.87,0
359,122.97,14,6,web,restaurant,card_present,ES,102,20,0,0.233,0,32.59,0
360,218.01,14,3,android,grocery,card_present,EC,48,8,0,0.292,0,32.91,0
361,217.15,8,5,ios,pharmacy,card_present,EC,120,10,1,0.445,0,2.35,0
362,333.39,4,3,web,travel,wallet,EC,21,11,0,0.391,0,11.27,0
363,545.9,20,3,android,fashion,ecommerce,CO,22,16,0,0.229,0,20.2,0
364,105.19,20,3,web,fashion,wallet,EC,71,8,0,0.073,0,69.82,0
365,221.98,17,6,android,fashion,wallet,EC,97,9,0,0.347,0,2.15,0
366,802.51,13,0,android,pharmacy,ecommerce,EC,17,19,0,0.219,0,35.18,0
367,135.33,6,3,android,fuel,wallet,EC,60,10,0,0.355,1,29.64,0
368,127.08,9,0,web,electronics,card_present,US,27,9,0,0.274,0,24.01,0
369,288.42,1,6,web,grocery,ecommerce,EC,89,8,0,0.221,0,1.13,0
370,482.07,5,4,web,fashion,wallet,EC,67,7,0,0.302,0,13.51,0
371,247.58,10,0,web,grocery,ecommerce,EC,79,7,0,0.337,0,21.89,0
372,710.35,10,4,pos_terminal,restaurant,ecommerce,EC,32,12,0,0.475,0,20.27,0
373,486.88,1,3,ios,restaurant,ecommerce,EC,34,16,0,0.426,0,55.83,0
374,481.08,22,0,pos_terminal,fashion,card_present,EC,77,21,0,0.727,0,34.76,0
375,382.17,6,6,web,pharmacy,card_present,PE,42,9,0,0.375,0,28.42,0
376,1579.25,12,2,ios,services,card_present,EC,83,8,0,0.229,1,36.21,0
377,208.19,11,0,android,travel,card_present,EC,18,6,0,0.32,0,45.82,0
378,49.39,11,4,pos_terminal,travel,ecommerce,PE,36,15,0,0.452,0,3.58,0
379,885.35,20,2,ios,grocery,ecommerce,EC,12,6,0,0.531,0,27.49,0
380,170.11,17,4,web,pharmacy,wallet,ES,10,15,0,0.591,0,3.17,0
381,267.44,20,1,ios,grocery,ecommerce,EC,31,14,0,0.167,0,22.34,0
382,699.4,9,5,ios,restaurant,wallet,EC,59,15,0,0.581,0,12.57,0
383,68.09,6,2,ios,restaurant,card_present,EC,17,4,0,0.342,1,14.5,0
384,90.13,10,2,ios,fashion,card_present,EC,11,7,0,0.183,0,1.84,0
385,68.14,13,5,ios,grocery,card_present,PE,106,8,0,0.313,0,28.2,0
386,129.97,8,3,web,restaurant,card_present,EC,62,15,0,0.568,0,19.59,0
387,348.73,11,0,ios,fashion,ecommerce,EC,86,13,0,0.432,0,21.12,0
388,373.13,3,4,ios,grocery,card_present,CO,87,9,0,0.132,0,19.62,0
389,306.01,14,4,android,gaming,wallet,CO,12,10,0,0.133,0,9.94,0
390,79.23,17,2,ios,travel,card_present,EC,75,13,0,0.128,0,35.75,0
391,38.65,12,1,android,fuel,wallet,EC,104,14,1,0.218,0,26.2,0
392,256.23,20,0,web,electronics,ecommerce,PE,54,10,0,0.364,0,60.05,0
393,168.2,23,5,web,grocery,wallet,EC,104,12,0,0.147,0,16.47,0
394,354.28,21,0,android,grocery,ecommerce,US,114,14,0,0.273,0,18.69,0
395,430.16,2,4,ios,fashion,card_present,EC,66,11,0,0.602,0,1.29,0
396,274.01,21,5,android,grocery,ecommerce,ES,12,13,0,0.641,0,6.59,0
397,450.65,8,2,pos_terminal,services,atm,US,74,12,0,0.629,0,43.87,0
398,294.7,10,1,android,electronics,card_present,EC,106,16,0,0.027,0,14.27,0
399,374.89,9,5,web,grocery,ecommerce,EC,70,17,0,0.651,0,27.98,0
400,139.61,6,4,web,pharmacy,card_present,EC,96,18,0,0.367,1,44.52,0
401,212.49,21,0,pos_terminal,pharmacy,card_present,EC,64,16,0,0.364,0,39.51,0
402,287.15,15,4,web,services,ecommerce,EC,50,7,0,0.535,0,12.81,0
403,472.96,23,0,web,electronics,card_present,EC,114,12,0,0.477,0,14.65,0
404,179.04,22,2,ios,grocery,card_present,ES,18,20,0,0.014,0,2.34,0
405,372.23,10,2,ios,fuel,card_present,EC,54,10,0,0.24,0,24.47,0
406,198.33,17,5,android,pharmacy,card_present,EC,18,6,0,0.284,0,1.67,1
407,223.31,12,6,pos_terminal,fashion,card_present,EC,79,16,0,0.111,1,20.75,0
408,476.37,11,4,ios,services,card_present,EC,111,14,0,0.529,0,37.96,0
409,49.81,17,5,ios,fuel,card_present,PE,120,6,0,0.609,0,30.15,0
410,86.96,16,0,android,fashion,ecommerce,EC,28,8,0,0.348,0,34.44,0
411,74.95,21,0,ios,fuel,card_present,EC,88,15,0,0.404,0,10.88,0
412,37.93,18,5,android,grocery,card_present,EC,105,10,0,0.348,0,28.72,0
413,142.59,14,2,android,fashion,card_present,US,100,14,0,0.368,0,19.17,0
414,446.81,22,3,ios,grocery,card_present,US,60,7,0,0.551,0,18.27,0
415,195.33,2,4,android,electronics,card_present,PE,21,15,0,0.032,0,34.49,0
416,287.38,18,2,web,electronics,card_present,EC,55,12,0,0.437,0,59.71,0
417,586.37,9,4,ios,fuel,card_present,EC,93,14,0,0.352,0,9.72,1
418,709.62,10,5,ios,pharmacy,ecommerce,EC,74,12,0,0.222,1,6.13,1
419,232.12,18,1,web,grocery,card_present,US,46,12,0,0.259,0,12.64,0
420,724.48,6,4,web,fashion,card_present,ES,26,10,0,0.68,0,8.86,0
421,264.09,21,1,ios,restaurant,wallet,EC,78,14,0,0.111,0,42.08,0
422,125.55,11,2,pos_terminal,grocery,card_present,EC,51,11,0,0.32,0,19.09,0
423,152.48,8,5,android,fashion,card_present,EC,57,21,0,0.643,0,4.71,0
424,75.05,7,6,web,grocery,ecommerce,EC,113,11,0,0.121,0,2.74,0
425,120.55,10,0,web,restaurant,card_present,EC,1,14,0,0.268,0,26.19,0
426,184.23,22,4,android,gaming,ecommerce,EC,28,11,0,0.358,0,46.24,0
427,466.59,2,3,ios,travel,ecommerce,CO,111,15,0,0.424,0,27.69,0
428,971.85,12,4,android,restaurant,wallet,EC,111,20,0,0.336,0,9.74,0
429,81.19,20,5,android,fuel,atm,EC,36,21,0,0.189,0,14.72,0
430,335.91,11,0,android,services,card_present,EC,120,13,0,0.431,0,9.31,0
431,106.71,13,5,web,restaurant,wallet,EC,25,10,0,0.332,0,32.14,0
432,358.65,8,1,android,grocery,card_present,EC,6,14,0,0.463,1,23.53,0
433,220.9,3,1,android,grocery,ecommerce,EC,37,13,0,0.516,0,6.89,0
434,56.7,15,3,android,grocery,ecommerce,EC,64,12,0,0.082,0,6.47,0
435,515.54,22,0,web,grocery,card_present,EC,0,13,0,0.536,0,11.7,0
436,151.2,12,4,android,travel,card_present,US,20,6,0,0.304,0,54.44,0
437,160.05,10,3,web,fashion,ecommerce,US,95,10,0,0.499,0,4.84,0
438,104.25,3,3,android,restaurant,card_present,EC,75,17,0,0.439,1,7.07,0
439,145.35,22,0,android,grocery,ecommerce,EC,73,7,0,0.684,0,13.33,0
440,345.47,20,5,web,pharmacy,atm,CO,119,14,0,0.351,0,22.92,0
441,210.86,21,0,web,grocery,card_present,EC,27,11,0,0.277,0,15.89,0
442,319.1,8,1,web,fuel,card_present,US,108,12,0,0.258,0,6.12,0
443,327.71,15,2,pos_terminal,fuel,card_present,EC,42,17,0,0.163,0,17.63,0
444,705.65,10,4,web,restaurant,card_present,EC,111,11,0,0.495,0,7.49,0
445,186.49,5,2,web,grocery,card_present,EC,94,10,0,0.152,0,8.46,0
446,75.27,4,5,android,restaurant,card_present,CO,25,18,0,0.494,0,27.66,0
447,576.15,9,6,android,gaming,ecommerce,EC,25,10,0,0.31,0,30.36,0
448,188.18,13,5,pos_terminal,pharmacy,ecommerce,EC,65,12,0,0.033,0,62.83,0
449,598.4,2,0,ios,grocery,card_present,EC,60,12,0,0.618,0,29.36,0
450,333.38,16,5,ios,fashion,ecommerce,US,28,9,0,0.0,0,5.88,0
451,220.89,10,1,ios,pharmacy,ecommerce,CO,31,13,0,0.335,0,3.82,0
452,324.28,21,6,web,grocery,ecommerce,EC,108,14,1,0.392,0,20.67,0
453,1168.41,6,6,ios,fuel,ecommerce,EC,91,16,0,0.0,0,48.54,0
454,1292.29,1,0,android,gaming,card_present,EC,23,10,0,0.429,0,33.41,0
455,259.33,7,0,android,electronics,ecommerce,EC,87,10,0,0.229,0,5.81,0
456,278.87,23,4,android,grocery,card_present,EC,18,6,0,0.305,0,23.31,0
457,580.32,7,1,web,travel,card_present,EC,53,10,0,0.592,0,17.55,0
458,124.72,16,6,ios,electronics,card_present,EC,1,11,0,0.376,0,38.23,0
459,320.23,20,3,web,travel,card_present,US,78,12,0,0.287,0,19.54,0
460,240.3,6,4,ios,electronics,ecommerce,EC,22,17,0,0.319,0,18.6,0
461,315.36,15,6,pos_terminal,travel,ecommerce,EC,28,26,0,0.67,0,17.53,0
462,125.95,4,1,web,grocery,card_present,ES,22,9,0,0.423,0,31.8,0
463,68.78,8,3,ios,grocery,atm,EC,22,13,0,0.191,0,22.76,0
464,46.72,7,6,ios,fashion,card_present,EC,9,13,0,0.262,0,14.24,0
465,100.35,16,0,web,grocery,card_present,CO,67,10,0,0.136,0,1.77,0
466,169.97,21,1,android,services,ecommerce,EC,104,11,0,0.269,0,3.24,0
467,194.03,6,1,android,fashion,card_present,PE,36,12,1,0.639,0,26.56,0
468,1155.59,6,2,web,grocery,wallet,EC,94,15,0,0.32,0,11.92,0
469,594.3,19,0,pos_terminal,fuel,ecommerce,US,65,20,0,0.109,0,47.84,0
470,113.63,11,1,android,fashion,card_present,EC,30,14,0,0.428,1,7.05,0
471,324.0,12,5,ios,services,card_present,EC,7,14,0,0.279,0,2.29,0
472,177.14,16,3,web,grocery,card_present,PE,94,14,0,0.451,0,43.44,0
473,195.41,3,2,android,travel,card_present,EC,2,12,0,0.306,0,19.06,0
474,284.53,20,2,pos_terminal,electronics,ecommerce,EC,51,7,0,0.61,0,59.92,0
475,402.59,8,6,android,fuel,card_present,EC,4,7,0,0.186,0,33.42,0
476,187.01,15,3,android,restaurant,ecommerce,EC,93,9,0,0.14,1,5.05,0
477,574.6,10,3,android,electronics,card_present,EC,119,17,0,0.519,0,1.53,0
478,98.4,18,6,android,travel,card_present,EC,39,14,0,0.0,0,3.96,0
479,246.57,14,0,android,fuel,card_present,EC,37,18,0,0.319,0,19.98,0
480,1960.05,4,3,web,services,card_present,EC,68,11,0,0.494,0,7.7,0
481,293.26,4,5,android,electronics,wallet,EC,60,17,0,0.0,0,9.07,0
482,772.13,21,3,pos_terminal,grocery,ecommerce,EC,46,16,0,0.362,0,15.16,0
483,263.96,12,6,android,restaurant,atm,EC,44,13,0,0.081,0,29.82,0
484,390.41,6,6,ios,electronics,ecommerce,EC,22,7,0,0.018,0,16.24,0
485,234.43,3,2,web,fuel,card_present,ES,30,10,0,0.158,0,0.3,0
486,214.06,3,5,android,fuel,card_present,EC,70,14,0,0.317,0,5.96,0
487,131.5,22,1,web,grocery,ecommerce,ES,88,12,1,0.223,0,5.32,0
488,346.13,23,1,android,fashion,card_present,PE,90,14,0,0.549,0,19.83,0
489,124.13,9,6,web,grocery,ecommerce,EC,62,10,1,0.365,0,19.38,0
490,417.82,4,0,ios,fuel,wallet,EC,91,17,0,0.262,0,34.55,0
491,584.53,10,2,android,restaurant,card_present,EC,71,5,0,0.114,1,16.33,0
492,328.92,3,4,web,services,wallet,EC,43,15,0,0.39,1,0.78,0
493,195.11,13,2,android,fashion,wallet,PE,42,9,0,0.721,0,26.69,0
494,352.75,15,5,pos_terminal,restaurant,card_present,EC,62,15,0,0.223,0,21.72,0
495,191.65,23,1,ios,restaurant,ecommerce,US,37,19,0,0.245,0,14.14,0
496,518.54,7,3,ios,restaurant,card_present,EC,92,12,0,0.159,0,44.68,0
497,56.68,4,0,android,fashion,card_present,EC,22,10,0,0.563,1,50.41,0
498,187.56,3,1,ios,fashion,card_present,EC,6,16,0,0.517,0,39.24,0
499,49.9,9,1,web,electronics,card_present,EC,59,19,0,0.27,0,7.92,0
500,74.18,14,5,ios,fuel,ecommerce,EC,8,11,0,0.242,0,36.76,0
501,730.46,1,1,web,fuel,wallet,EC,23,14,0,0.18,0,48.01,0
502,502.07,18,4,android,restaurant,card_present,EC,45,9,0,0.298,0,1.31,0
503,137.97,11,2,web,services,card_present,EC,0,8,0,0.534,0,2.49,0
504,73.74,19,3,ios,fashion,ecommerce,EC,27,14,0,0.357,0,19.87,0
505,22.9,11,6,ios,grocery,ecommerce,CO,65,15,0,0.582,1,16.34,0
506,158.82,3,6,android,grocery,card_present,EC,45,9,0,0.22,0,3.71,0
507,1700.91,0,0,android,grocery,wallet,US,108,7,0,0.0,0,1.59,0
508,347.41,13,5,android,electronics,ecommerce,EC,11,8,0,0.819,0,17.65,0
509,156.79,12,6,web,grocery,card_present,EC,87,15,0,0.389,0,0.27,0
510,355.9,19,4,ios,services,ecommerce,PE,71,13,0,0.49,0,30.83,0
511,70.37,21,1,android,fashion,card_present,ES,77,12,0,0.208,1,29.02,0
512,193.39,3,4,ios,services,card_present,EC,81,8,0,0.105,0,7.57,0
513,265.65,7,4,ios,fashion,card_present,EC,6,5,0,0.378,0,13.56,0
514,229.0,4,4,android,restaurant,card_present,EC,95,12,1,0.0,0,4.4,0
515,461.85,2,3,web,restaurant,wallet,US,40,6,0,0.302,0,32.03,0
516,323.21,0,3,android,fashion,card_present,EC,78,8,0,0.534,0,13.42,0
517,418.74,1,4,ios,fashion,wallet,EC,35,17,0,0.431,0,35.97,0
518,141.44,12,3,web,restaurant,ecommerce,PE,47,8,0,0.396,0,41.93,0
519,503.12,3,5,android,gaming,ecommerce,EC,84,17,0,0.664,0,9.46,0
520,903.01,4,4,web,fuel,ecommerce,CO,113,12,0,0.418,0,39.98,0
521,112.9,2,2,android,fashion,card_present,US,106,12,0,0.007,0,18.02,0
522,120.59,17,4,web,pharmacy,card_present,EC,87,12,0,0.323,0,0.93,0
523,714.24,15,5,android,restaurant,card_present,US,65,12,1,0.697,0,9.03,0
524,210.51,23,3,android,travel,ecommerce,PE,63,13,0,0.294,0,5.17,0
525,754.19,2,5,android,gaming,wallet,EC,116,6,0,0.686,0,5.3,0
526,172.18,5,0,ios,travel,card_present,EC,25,12,0,0.534,0,15.17,0
527,785.74,10,2,android,fashion,card_present,EC,115,10,0,0.276,1,31.41,0
528,272.54,15,4,ios,restaurant,wallet,EC,78,14,0,0.156,0,24.34,0
529,301.62,3,6,web,fashion,card_present,EC,74,12,0,0.411,0,15.16,0
530,857.79,5,4,android,electronics,card_present,EC,71,5,0,0.579,0,36.12,0
531,183.68,10,4,android,travel,card_present,EC,98,14,0,0.066,0,1.68,1
532,115.55,0,2,android,services,card_present,US,82,10,0,0.372,0,1.67,0
533,171.35,9,4,web,travel,card_present,EC,11,6,0,0.0,0,9.27,0
534,352.29,18,2,web,services,ecommerce,EC,94,16,0,0.289,0,62.01,0
535,70.1,12,0,web,pharmacy,card_present,EC,88,12,0,0.052,1,49.33,0
536,408.53,10,1,web,travel,ecommerce,PE,110,14,0,0.451,0,4.63,0
537,159.42,11,4,web,fashion,ecommerce,EC,113,9,0,0.226,0,41.51,0
538,614.52,22,6,android,restaurant,card_present,EC,114,11,0,0.558,0,1.15,0
539,36.13,12,3,web,services,atm,PE,5,14,0,0.253,0,8.11,0
540,130.76,12,6,android,fashion,atm,EC,76,9,0,0.236,0,14.5,0
541,63.65,22,5,web,electronics,wallet,EC,113,7,0,0.059,0,34.08,0
542,126.67,3,3,web,grocery,card_present,EC,116,10,0,0.42,0,2.5,0
543,299.08,2,5,android,travel,ecommerce,US,66,16,0,0.439,0,1.37,0
544,212.56,10,2,android,fashion,card_present,EC,110,10,0,0.519,0,22.66,0
545,200.31,7,3,android,travel,card_present,EC,106,14,0,0.468,0,28.37,0
546,215.99,4,5,web,travel,card_present,EC,0,16,0,0.422,0,8.93,0
547,288.67,2,4,ios,restaurant,ecommerce,EC,107,17,0,0.457,0,12.78,0
548,109.48,21,3,ios,electronics,card_present,EC,77,15,0,0.475,0,4.45,0
549,431.84,14,3,ios,travel,card_present,EC,69,12,0,0.513,0,51.78,0
550,416.85,16,6,web,fashion,wallet,US,21,14,0,0.075,0,27.73,0
551,333.82,2,0,web,travel,ecommerce,EC,111,14,0,0.267,0,47.57,0
552,382.91,8,0,web,fashion,wallet,EC,35,12,0,0.058,0,56.42,0
553,310.98,14,3,pos_terminal,restaurant,card_present,EC,50,8,0,0.41,0,4.44,0
554,1249.68,12,0,android,fuel,ecommerce,EC,35,7,0,0.643,0,32.5,0
555,228.81,16,2,android,fashion,ecommerce,EC,117,16,0,0.511,0,10.55,0
556,191.89,16,3,web,fuel,card_present,CO,58,11,0,0.241,0,37.83,0
557,134.26,9,2,android,gaming,card_present,CO,13,10,0,0.441,0,32.7,0
558,107.42,18,1,web,fuel,card_present,PE,1,14,0,0.413,0,40.85,0
559,90.65,6,1,pos_terminal,fuel,ecommerce,EC,118,10,1,0.392,0,22.07,1
560,120.49,1,4,ios,fuel,card_present,US,28,10,0,0.115,1,9.41,0
561,231.84,21,6,android,fashion,card_present,EC,93,21,0,0.587,0,3.49,0
562,320.54,0,5,pos_terminal,services,wallet,EC,3,12,0,0.138,0,4.49,0
563,255.57,6,3,ios,grocery,wallet,EC,108,15,0,0.284,0,34.7,0
564,132.97,2,0,android,electronics,ecommerce,US,78,9,0,0.523,0,5.09,0
565,504.08,5,1,ios,electronics,ecommerce,EC,27,11,0,0.283,0,19.98,0
566,443.24,9,3,android,travel,ecommerce,EC,107,12,0,0.364,0,8.19,0
567,215.91,3,1,android,fuel,ecommerce,ES,36,7,0,0.372,0,6.64,0
568,145.51,11,4,android,electronics,ecommerce,EC,120,14,0,0.362,0,22.26,0
569,380.44,22,2,ios,services,ecommerce,US,72,18,0,0.371,0,41.9,0
570,285.14,3,5,ios,restaurant,card_present,PE,54,11,0,0.389,0,24.84,0
571,77.02,22,1,web,services,card_present,EC,7,11,0,0.363,0,26.59,0
572,232.34,9,3,ios,restaurant,ecommerce,EC,31,11,1,0.189,0,30.46,0
573,302.54,14,5,web,restaurant,ecommerce,EC,7,13,0,0.071,0,32.43,0
574,119.44,10,1,web,services,wallet,EC,103,13,0,0.53,1,37.83,0
575,285.56,7,5,android,services,card_present,US,12,9,0,0.538,0,74.63,0
576,76.61,2,4,android,fuel,ecommerce,EC,13,14,0,0.411,0,32.02,0
577,714.46,14,4,web,grocery,ecommerce,EC,15,15,0,0.409,1,19.16,0
578,665.77,21,3,android,grocery,ecommerce,EC,117,8,0,0.185,0,0.37,0
579,200.45,12,6,ios,grocery,ecommerce,EC,117,11,0,0.0,0,19.75,0
580,328.11,14,5,android,grocery,wallet,EC,86,19,0,0.305,0,40.85,0
581,35.68,15,1,ios,restaurant,ecommerce,EC,8,6,0,0.008,0,18.46,0
582,97.27,9,3,ios,fashion,wallet,US,60,14,0,0.383,0,43.46,0
583,193.94,2,6,web,fuel,card_present,EC,114,11,0,0.585,0,1.33,0
584,104.05,12,1,web,gaming,card_present,EC,11,12,0,0.239,1,6.2,0
585,434.46,20,3,ios,fashion,ecommerce,EC,96,12,0,0.249,0,25.04,0
586,1212.48,7,5,ios,pharmacy,ecommerce,EC,2,12,0,0.169,0,1.17,0
587,95.71,20,1,ios,gaming,wallet,EC,97,12,0,0.358,0,23.47,0
588,125.54,20,3,android,restaurant,ecommerce,CO,65,8,0,0.344,0,16.8,0
589,296.17,5,3,web,pharmacy,ecommerce,EC,107,9,0,0.167,0,33.9,0
590,890.23,13,1,ios,gaming,ecommerce,US,50,11,0,0.514,0,16.9,1
591,92.27,17,1,web,fashion,ecommerce,CO,95,14,0,0.836,0,11.91,0
592,299.41,11,3,android,travel,wallet,EC,101,8,0,0.564,0,18.87,0
593,1053.24,16,1,android,travel,card_present,EC,39,11,1,0.33,0,11.5,0
594,65.44,21,6,ios,travel,wallet,EC,77,16,0,0.328,0,23.04,0
595,88.03,15,3,web,services,wallet,EC,55,12,0,0.258,0,6.82,0
596,174.81,20,4,android,grocery,atm,CO,52,12,1,0.254,0,4.73,0
597,161.76,19,2,pos_terminal,fashion,card_present,CO,96,19,0,0.522,0,32.2,0
598,469.97,19,2,web,gaming,wallet,EC,27,13,0,0.53,0,46.12,0
599,297.65,20,3,ios,fuel,card_present,EC,14,13,0,0.139,0,17.08,0
600,59.3,5,4,web,electronics,card_present,EC,58,13,0,0.416,0,52.39,1
601,370.52,0,2,ios,restaurant,card_present,EC,99,13,0,0.55,0,5.94,0
602,154.56,3,1,android,grocery,card_present,EC,19,12,0,0.287,0,42.44,0
603,680.03,5,1,android,travel,card_present,EC,41,14,0,0.312,0,38.06,0
604,148.49,16,3,web,gaming,wallet,PE,80,12,1,0.475,0,36.06,0
605,147.42,12,4,ios,restaurant,ecommerce,EC,57,12,0,0.48,0,13.16,0
606,378.23,11,3,web,gaming,ecommerce,EC,73,15,0,0.427,1,17.87,0
607,451.66,0,1,ios,grocery,wallet,EC,63,14,0,0.396,0,7.45,0
608,351.1,16,1,android,travel,wallet,EC,98,18,0,0.42,0,4.14,0
609,63.7,8,2,android,fuel,atm,EC,105,8,0,0.3,0,9.45,0
610,377.29,18,2,android,grocery,wallet,ES,54,17,0,0.149,0,18.69,0
611,107.25,2,1,web,pharmacy,wallet,US,52,11,1,0.07,0,4.84,0
612,296.13,7,6,android,electronics,card_present,EC,33,16,0,0.457,0,61.07,0
613,78.54,1,2,web,pharmacy,ecommerce,EC,53,8,0,0.369,1,4.49,0
614,350.6,6,1,web,electronics,card_present,US,101,13,0,0.432,0,15.14,0
615,128.68,22,4,android,services,card_present,EC,60,9,0,0.201,0,7.55,0
616,87.92,11,5,ios,gaming,card_present,EC,83,13,0,0.368,0,5.25,0
617,434.26,10,3,pos_terminal,pharmacy,card_present,EC,50,13,0,0.364,0,16.06,0
618,297.64,6,4,android,fuel,wallet,EC,85,13,0,0.58,1,37.32,0
619,150.12,6,0,ios,fashion,ecommerce,EC,86,11,0,0.503,0,38.37,0
620,783.31,16,3,ios,fashion,ecommerce,EC,63,12,0,0.217,0,19.63,0
621,172.44,23,0,pos_terminal,restaurant,card_present,US,113,11,0,0.441,0,11.27,0
622,251.71,17,0,pos_terminal,electronics,card_present,EC,105,14,0,0.216,0,20.88,0
623,304.21,17,4,web,electronics,wallet,PE,19,14,1,0.0,0,57.0,0
624,149.43,11,1,ios,travel,card_present,EC,27,18,0,0.661,0,24.54,0
625,357.63,2,0,web,travel,ecommerce,EC,115,12,0,0.283,0,18.52,0
626,160.1,17,1,ios,pharmacy,card_present,ES,48,14,0,0.537,0,38.82,0
627,176.49,19,5,web,fuel,card_present,ES,37,14,0,0.231,0,13.2,0
628,729.75,12,4,pos_terminal,restaurant,ecommerce,EC,96,12,0,0.205,0,9.33,0
629,106.71,2,2,android,restaurant,ecommerce,ES,72,11,0,0.252,0,23.48,0
630,35.6,17,6,web,pharmacy,card_present,ES,16,17,0,0.395,0,16.26,0
631,890.1,22,2,ios,grocery,ecommerce,EC,11,11,0,0.382,1,6.54,0
632,1885.69,5,6,web,restaurant,card_present,EC,97,8,0,0.44,0,25.59,0
633,177.39,3,2,ios,grocery,ecommerce,EC,92,7,0,0.261,0,33.31,0
634,52.1,17,0,android,grocery,ecommerce,EC,42,11,0,0.357,0,1.52,0
635,191.37,7,0,web,travel,card_present,EC,104,12,0,0.198,0,9.97,1
636,195.12,17,1,android,fashion,ecommerce,EC,15,13,0,0.614,0,7.37,0
637,210.74,16,1,android,fuel,card_present,US,105,11,0,0.113,0,8.15,0
638,100.67,6,1,android,pharmacy,ecommerce,EC,9,15,0,0.202,0,10.75,0
639,390.03,1,2,web,pharmacy,card_present,CO,76,17,0,0.274,0,53.92,0
640,373.23,13,6,web,restaurant,card_present,ES,102,12,0,0.78,1,23.29,1
641,74.22,9,1,ios,grocery,card_present,EC,74,13,0,0.488,0,7.86,0
642,429.21,20,1,android,grocery,ecommerce,PE,94,14,0,0.196,0,31.51,0
643,1267.41,8,6,ios,grocery,wallet,EC,41,5,0,0.498,0,2.59,0
644,281.51,5,1,android,electronics,card_present,EC,34,13,0,0.443,0,3.76,0
645,187.3,20,5,android,travel,ecommerce,CO,32,10,0,0.399,0,3.87,0
646,218.98,17,4,web,fashion,ecommerce,EC,14,9,0,0.475,0,75.56,0
647,401.33,14,6,android,grocery,card_present,EC,33,17,0,0.36,0,29.35,0
648,61.44,22,3,android,grocery,ecommerce,EC,29,15,0,0.381,0,13.28,0
649,279.81,18,4,android,grocery,wallet,EC,91,10,1,0.07,0,8.75,0
650,179.51,20,1,pos_terminal,grocery,atm,EC,25,9,0,0.61,0,5.77,0
651,1075.83,19,4,ios,grocery,ecommerce,US,20,11,0,0.269,0,36.48,0
652,213.42,9,4,web,grocery,card_present,US,88,16,0,0.127,0,10.93,0
653,931.59,1,6,android,fashion,card_present,EC,65,8,0,0.259,0,16.51,0
